subid,attribution_technical,attribution_survey,convert_TF,Tier,revenue,,
24306694,facebook,facebook,TRUE,6,18.3867,,
24306869,facebook,search,FALSE,8,#REF!,,
24306940,search,search,TRUE,8,18.3867,,
24307095,search,tv,FALSE,8,#REF!,,
24307390,search,tv,FALSE,4,#REF!,,
24307517,search,facebook,TRUE,7,18.1665,,
24307561,facebook,facebook,FALSE,1,#REF!,,
24307704,facebook,facebook,FALSE,4,#REF!,,
24307735,facebook,facebook,TRUE,7,36.1495,,
24307956,facebook,facebook,FALSE,3,#REF!,,
24308022,search,referral,TRUE,7,18.717,,
24308037,facebook,tv,FALSE,4,#REF!,,
24308053,search,search,FALSE,8,#REF!,,
24308425,facebook,referral,TRUE,5,18.3867,,
24308552,facebook,facebook,FALSE,7,#REF!,,
24308890,facebook,facebook,FALSE,6,#REF!,,
24309003,bing,,FALSE,2,#REF!,,
24309131,facebook,facebook,TRUE,1,36.1495,,
24309171,facebook,facebook,FALSE,1,#REF!,,
24309430,facebook,tv,FALSE,6,#REF!,,
24309525,facebook,facebook,TRUE,4,#REF!,,
24309717,facebook,other,FALSE,2,#REF!,,
24309775,facebook,facebook,FALSE,4,#REF!,,
24309822,search,facebook,FALSE,6,#REF!,,
24309831,facebook,tv,FALSE,5,#REF!,,
24309888,facebook,facebook,FALSE,4,#REF!,,
24309932,facebook,facebook,TRUE,6,18.0931,,
24309987,search,search,TRUE,8,18.0931,,
24310290,facebook,facebook,TRUE,7,36.1495,,
24310311,facebook,facebook,FALSE,6,#REF!,,
24310329,facebook,facebook,TRUE,6,18.0931,,
24310387,facebook,facebook,FALSE,1,#REF!,,
24310527,facebook,facebook,FALSE,5,#REF!,,
24310569,facebook,facebook,TRUE,5,18.3867,,
24310573,facebook,facebook,TRUE,8,36.1495,,
24310765,facebook,facebook,TRUE,2,36.1495,,
24310905,facebook,facebook,TRUE,6,18.0931,,
24311095,facebook,facebook,FALSE,3,#REF!,,
24311444,search,facebook,TRUE,8,18.0931,,
24311509,facebook,facebook,FALSE,8,#REF!,,
24311534,bing,facebook,FALSE,7,#REF!,,
24311614,search,search,TRUE,8,#REF!,,
24311716,facebook,facebook,TRUE,7,18.0931,,
24311744,facebook,facebook,FALSE,3,#REF!,,
24312106,search,facebook,TRUE,6,18.1665,,
24312141,facebook,facebook,TRUE,4,36.1495,,
24312241,search,tv,TRUE,7,18.0931,,
24312264,search,tv,FALSE,1,#REF!,,
24312317,facebook,facebook,TRUE,4,36.1495,,
24312390,facebook,facebook,TRUE,8,18.717,,
24312483,facebook,facebook,FALSE,3,#REF!,,
24312661,facebook,facebook,TRUE,6,#REF!,,
24312695,facebook,tv,FALSE,5,#REF!,,
24313122,search,tv,TRUE,7,#REF!,,
24313221,facebook,facebook,TRUE,3,18.3867,,
24313432,facebook,tv,FALSE,1,#REF!,,
24313547,facebook,,FALSE,5,#REF!,,
24313798,facebook,facebook,TRUE,8,#REF!,,
24314065,facebook,facebook,TRUE,4,18.0931,,
24314458,facebook,facebook,FALSE,5,#REF!,,
24314635,facebook,facebook,TRUE,8,#REF!,,
24314781,search,tv,FALSE,8,#REF!,,
24314894,facebook,facebook,TRUE,5,18.1665,,
24314993,search,facebook,TRUE,7,#REF!,,
24315092,facebook,facebook,TRUE,8,18.0931,,
24315183,facebook,facebook,TRUE,8,#REF!,,
24315187,facebook,facebook,TRUE,7,36.1495,,
24315434,search,tv,FALSE,3,#REF!,,
24315502,facebook,facebook,TRUE,6,18.717,,
24315533,facebook,facebook,TRUE,7,36.1495,,
24315621,facebook,facebook,FALSE,8,#REF!,,
24315690,facebook,facebook,TRUE,8,#REF!,,
24315883,facebook,facebook,TRUE,2,36.1495,,
24315918,facebook,facebook,TRUE,4,18.0931,,
24315924,facebook,podcast,TRUE,7,36.1495,,
24316018,facebook,facebook,FALSE,6,#REF!,,
24316107,facebook,facebook,FALSE,7,#REF!,,
24316159,search,facebook,TRUE,3,36.1495,,
24316250,facebook,facebook,FALSE,1,#REF!,,
24316300,facebook,facebook,TRUE,6,#REF!,,
24316321,facebook,facebook,TRUE,3,18.3867,,
24316496,search,referral,TRUE,7,18.0931,,
24316990,facebook,facebook,FALSE,1,#REF!,,
24317006,bing,tv,TRUE,6,18.0931,,
24317031,facebook,facebook,TRUE,8,18.0931,,
24317133,facebook,facebook,TRUE,6,18.0931,,
24317141,search,facebook,TRUE,7,18.0931,,
24317172,search,tv,TRUE,8,18.0931,,
24317177,search,facebook,FALSE,7,#REF!,,
24317191,search,search,TRUE,4,36.1495,,
24317364,facebook,facebook,FALSE,4,#REF!,,
24317443,search,referral,TRUE,8,18.1665,,
24317447,facebook,facebook,FALSE,8,#REF!,,
24317481,facebook,facebook,TRUE,4,18.0931,,
24317540,facebook,facebook,FALSE,7,#REF!,,
24317757,facebook,other,TRUE,1,36.1495,,
24317790,facebook,referral,TRUE,8,#REF!,,
24317803,facebook,tv,FALSE,1,#REF!,,
24317849,facebook,facebook,TRUE,6,#REF!,,
24317907,facebook,facebook,TRUE,2,18.0931,,
24317934,facebook,facebook,FALSE,3,#REF!,,
24318172,facebook,facebook,TRUE,8,36.1495,,
24318567,facebook,referral,TRUE,3,#REF!,,
24318579,facebook,facebook,FALSE,8,#REF!,,
24318795,search,facebook,TRUE,5,18.0931,,
24319275,facebook,facebook,FALSE,8,#REF!,,
24319368,facebook,facebook,TRUE,2,36.1495,,
24319423,facebook,referral,TRUE,6,18.717,,
24319479,facebook,facebook,TRUE,4,36.1495,,
24319536,facebook,facebook,FALSE,2,#REF!,,
24319682,facebook,facebook,TRUE,6,#REF!,,
24319800,facebook,facebook,TRUE,8,#REF!,,
24319982,display,youtube,FALSE,7,#REF!,,
24320123,facebook,facebook,FALSE,1,#REF!,,
24320265,search,pinterest,FALSE,3,#REF!,,
24320464,facebook,facebook,FALSE,8,#REF!,,
24320498,facebook,facebook,TRUE,1,18.0931,,
24320503,facebook,facebook,FALSE,5,#REF!,,
24320594,facebook,referral,TRUE,7,#REF!,,
24320778,facebook,facebook,TRUE,5,18.717,,
24321048,facebook,facebook,FALSE,7,#REF!,,
24321061,search,search,TRUE,4,36.1495,,
24321312,facebook,facebook,FALSE,4,#REF!,,
24321589,facebook,facebook,TRUE,1,36.1495,,
24321938,facebook,facebook,TRUE,8,#REF!,,
24322019,search,facebook,FALSE,5,#REF!,,
24322020,facebook,facebook,TRUE,7,36.1495,,
24322086,facebook,facebook,FALSE,4,#REF!,,
24322208,search,tv,TRUE,7,18.717,,
24322555,facebook,facebook,FALSE,8,#REF!,,
24322577,facebook,facebook,FALSE,5,#REF!,,
24322587,facebook,facebook,FALSE,8,#REF!,,
24322636,facebook,facebook,FALSE,7,#REF!,,
24322659,facebook,public_radio,TRUE,7,#REF!,,
24322789,facebook,other,TRUE,7,36.1495,,
24322966,facebook,facebook,FALSE,5,#REF!,,
24323116,search,facebook,TRUE,6,18.1665,,
24323183,facebook,facebook,FALSE,5,#REF!,,
24323293,search,tv,TRUE,7,#REF!,,
24323348,search,facebook,TRUE,5,18.0931,,
24323387,search,referral,TRUE,6,18.0931,,
24323466,facebook,facebook,FALSE,4,#REF!,,
24323478,facebook,facebook,FALSE,4,#REF!,,
24323675,facebook,facebook,TRUE,2,36.1495,,
24323840,search,search,TRUE,7,18.0931,,
24323894,facebook,public_radio,TRUE,5,18.717,,
24323936,facebook,facebook,TRUE,6,#REF!,,
24323982,display,facebook,FALSE,8,#REF!,,
24324006,facebook,facebook,FALSE,3,#REF!,,
24324095,facebook,facebook,TRUE,6,18.0931,,
24324310,facebook,facebook,TRUE,4,18.0931,,
24324453,facebook,facebook,TRUE,3,#REF!,,
24324517,facebook,facebook,TRUE,3,#REF!,,
24324669,facebook,facebook,TRUE,4,36.1495,,
24324675,facebook,facebook,TRUE,2,36.1495,,
24324999,search,search,TRUE,3,36.1495,,
24325183,facebook,facebook,TRUE,8,#REF!,,
24325200,facebook,referral,TRUE,5,18.0931,,
24325262,facebook,facebook,TRUE,4,#REF!,,
24325335,facebook,facebook,TRUE,2,36.1495,,
24325389,facebook,facebook,FALSE,2,#REF!,,
24325556,facebook,tv,FALSE,1,#REF!,,
24325588,facebook,tv,FALSE,2,#REF!,,
24325599,facebook,,TRUE,8,18.0931,,
24325680,search,tv,FALSE,7,#REF!,,
24325852,facebook,facebook,TRUE,4,#REF!,,
24326126,facebook,social_organic,TRUE,4,36.1495,,
24326241,facebook,facebook,FALSE,1,#REF!,,
24326259,facebook,facebook,TRUE,8,18.0931,,
24326478,facebook,facebook,TRUE,6,#REF!,,
24326518,facebook,facebook,TRUE,2,36.1495,,
24326594,facebook,facebook,FALSE,4,#REF!,,
24326960,facebook,facebook,TRUE,3,18.717,,
24326989,search,social_organic,TRUE,8,18.3867,,
24327107,facebook,facebook,FALSE,4,#REF!,,
24327181,search,tv,FALSE,1,#REF!,,
24327247,search,search,TRUE,4,36.1495,,
24327267,search,facebook,TRUE,2,18.0931,,
24327281,facebook,facebook,TRUE,8,18.3867,,
24327288,facebook,facebook,FALSE,7,#REF!,,
24327489,facebook,tv,FALSE,3,#REF!,,
24327575,search,podcast,TRUE,7,18.0931,,
24327856,facebook,facebook,TRUE,7,#REF!,,
24327874,search,facebook,FALSE,4,#REF!,,
24327945,facebook,facebook,FALSE,4,#REF!,,
24327970,facebook,social_organic,TRUE,8,18.0931,,
24328053,facebook,facebook,TRUE,5,#REF!,,
24328092,facebook,facebook,FALSE,1,#REF!,,
24328132,facebook,facebook,FALSE,4,#REF!,,
24328196,facebook,facebook,TRUE,8,#REF!,,
24328223,facebook,social_organic,FALSE,1,#REF!,,
24328506,facebook,facebook,TRUE,5,18.717,,
24328598,bing,podcast,FALSE,8,#REF!,,
24328609,facebook,facebook,TRUE,8,18.0931,,
24328758,facebook,tv,FALSE,4,#REF!,,
24328936,facebook,referral,TRUE,3,18.3867,,
24329666,facebook,facebook,TRUE,8,18.0931,,
24329868,search,facebook,TRUE,7,#REF!,,
24329916,facebook,facebook,FALSE,3,#REF!,,
24330047,facebook,tv,TRUE,1,54.2059,,
24330074,facebook,facebook,FALSE,3,#REF!,,
24330089,facebook,facebook,TRUE,4,36.1495,,
24330216,facebook,facebook,TRUE,4,36.1495,,
24330220,facebook,facebook,TRUE,4,36.1495,,
24330362,facebook,facebook,FALSE,6,#REF!,,
24330465,facebook,facebook,FALSE,3,#REF!,,
24330513,facebook,referral,TRUE,8,18.0931,,
24330519,facebook,facebook,FALSE,1,#REF!,,
24330538,facebook,facebook,FALSE,1,#REF!,,
24330666,facebook,facebook,TRUE,2,36.1495,,
24330776,facebook,facebook,FALSE,6,#REF!,,
24330848,facebook,social_organic,TRUE,1,54.2059,,
24330861,facebook,facebook,TRUE,5,#REF!,,
24330890,facebook,tv,FALSE,3,#REF!,,
24330922,facebook,facebook,TRUE,8,18.0931,,
24331036,facebook,facebook,TRUE,8,18.0931,,
24331084,facebook,facebook,FALSE,4,#REF!,,
24331312,facebook,tv,TRUE,8,18.717,,
24331418,facebook,facebook,TRUE,4,36.1495,,
24331437,facebook,facebook,TRUE,6,#REF!,,
24331572,facebook,facebook,TRUE,6,18.0564,,
24331650,facebook,facebook,TRUE,4,#REF!,,
24331659,search,other,FALSE,3,#REF!,,
24331703,search,facebook,FALSE,8,#REF!,,
24331866,display,facebook,FALSE,7,#REF!,,
24331916,facebook,facebook,FALSE,8,#REF!,,
24332075,facebook,facebook,FALSE,2,#REF!,,
24332187,facebook,social_organic,TRUE,3,#REF!,,
24332196,search,search,TRUE,4,#REF!,,
24332442,facebook,facebook,FALSE,8,#REF!,,
24332457,facebook,facebook,TRUE,5,#REF!,,
24332650,search,pinterest,FALSE,5,#REF!,,
24332702,facebook,facebook,TRUE,6,18.3867,,
24332903,facebook,facebook,FALSE,4,#REF!,,
24333411,facebook,facebook,TRUE,8,18.0931,,
24333505,facebook,tv,TRUE,8,40.2599,,
24333561,facebook,referral,TRUE,2,36.1495,,
24333563,facebook,facebook,TRUE,8,18.0931,,
24333656,facebook,referral,TRUE,2,36.1495,,
24333707,facebook,facebook,TRUE,1,18.0931,,
24333745,search,referral,TRUE,7,#REF!,,
24333850,facebook,affiliate,TRUE,8,18.4234,,
24333851,facebook,facebook,FALSE,1,#REF!,,
24334029,facebook,facebook,TRUE,7,36.1495,,
24334072,facebook,facebook,TRUE,6,#REF!,,
24334089,facebook,facebook,FALSE,1,#REF!,,
24334191,facebook,facebook,FALSE,7,#REF!,,
24334272,facebook,facebook,FALSE,3,#REF!,,
24334281,facebook,tv,TRUE,2,36.1495,,
24334415,facebook,facebook,TRUE,2,#REF!,,
24334440,facebook,facebook,TRUE,6,#REF!,,
24334463,facebook,facebook,FALSE,1,#REF!,,
24334501,facebook,facebook,TRUE,7,18.0931,,
24334502,facebook,facebook,TRUE,6,18.3867,,
24334535,facebook,facebook,FALSE,3,#REF!,,
24334538,facebook,facebook,TRUE,8,18.0931,,
24334604,facebook,facebook,TRUE,4,18.0931,,
24334650,facebook,facebook,TRUE,7,36.1495,,
24334683,facebook,facebook,TRUE,8,#REF!,,
24334721,facebook,facebook,FALSE,1,#REF!,,
24334804,search,tv,TRUE,7,#REF!,,
24334940,facebook,tv,FALSE,4,#REF!,,
24335170,facebook,facebook,TRUE,8,#REF!,,
24335301,search,pinterest,TRUE,2,36.1495,,
24335597,facebook,referral,TRUE,3,#REF!,,
24335753,facebook,facebook,TRUE,3,18.0931,,
24335815,facebook,facebook,FALSE,3,#REF!,,
24335831,facebook,public_radio,TRUE,2,36.1495,,
24335868,search,facebook,FALSE,2,#REF!,,
24335891,facebook,facebook,TRUE,8,18.717,,
24336146,facebook,facebook,TRUE,7,#REF!,,
24336148,search,youtube,TRUE,7,18.717,,
24336225,facebook,facebook,TRUE,5,18.0931,,
24336353,search,facebook,FALSE,2,#REF!,,
24336408,search,tv,TRUE,6,18.3867,,
24336461,facebook,facebook,FALSE,1,#REF!,,
24336469,facebook,facebook,TRUE,7,#REF!,,
24336699,facebook,facebook,FALSE,1,#REF!,,
24336783,facebook,facebook,TRUE,8,18.717,,
24336881,facebook,facebook,TRUE,2,36.1495,,
24336951,search,tv,FALSE,7,#REF!,,
24336981,facebook,facebook,FALSE,2,#REF!,,
24337063,facebook,facebook,TRUE,3,#REF!,,
24337277,facebook,facebook,FALSE,1,#REF!,,
24337286,facebook,facebook,TRUE,5,#REF!,,
24337319,facebook,facebook,FALSE,4,#REF!,,
24337438,facebook,facebook,TRUE,2,#REF!,,
24337879,facebook,facebook,FALSE,1,#REF!,,
24337890,facebook,other,TRUE,2,36.1495,,
24337965,facebook,facebook,TRUE,5,18.0931,,
24338182,facebook,facebook,TRUE,6,18.0931,,
24338223,facebook,facebook_organic,FALSE,3,#REF!,,
24338255,facebook,tv,TRUE,5,18.3867,,
24338309,facebook,facebook,FALSE,7,#REF!,,
24338408,facebook,facebook,TRUE,6,18.3867,,
24338443,facebook,facebook,FALSE,6,#REF!,,
24338525,facebook,facebook,FALSE,2,#REF!,,
24338537,search,facebook,FALSE,3,#REF!,,
24338559,facebook,facebook,TRUE,1,18.0931,,
24338562,facebook,facebook,TRUE,8,#REF!,,
24338809,facebook,tv,TRUE,3,18.0931,,
24338857,facebook,facebook,FALSE,4,#REF!,,
24338858,facebook,facebook,FALSE,7,#REF!,,
24338918,facebook,facebook,FALSE,5,#REF!,,
24338926,facebook,tv,TRUE,6,18.717,,
24339100,facebook,other,TRUE,6,18.0931,,
24339220,facebook,facebook,TRUE,1,18.0931,,
24339278,display,tv,FALSE,8,#REF!,,
24339305,facebook,social_organic,TRUE,4,36.1495,,
24339328,facebook,facebook,FALSE,5,#REF!,,
24339415,facebook,facebook,TRUE,7,#REF!,,
24339428,facebook,facebook,FALSE,1,#REF!,,
24339451,facebook,facebook,FALSE,4,#REF!,,
24339478,search,referral,TRUE,7,18.0931,,
24339545,facebook,facebook,TRUE,5,#REF!,,
24339598,facebook,facebook,TRUE,7,18.0931,,
24339617,facebook,social_organic,FALSE,4,#REF!,,
24340036,search,search,TRUE,6,18.717,,
24340074,search,facebook,FALSE,4,#REF!,,
24340121,search,sirius xm,TRUE,6,18.0931,,
24340126,facebook,,TRUE,8,18.0931,,
24340148,facebook,facebook,TRUE,7,36.1495,,
24340155,facebook,facebook,TRUE,5,18.3867,,
24340173,search,tv,FALSE,2,#REF!,,
24340302,facebook,facebook,TRUE,7,18.0931,,
24340360,search,search,TRUE,3,36.1495,,
24340751,search,search,TRUE,3,36.1495,,
24340760,search,search,TRUE,6,18.0931,,
24340768,facebook,facebook,FALSE,8,#REF!,,
24340795,facebook,referral,TRUE,8,36.1495,,
24340892,facebook,facebook,FALSE,4,#REF!,,
24340996,facebook,facebook,FALSE,5,#REF!,,
24341141,search,referral,TRUE,8,18.0931,,
24341205,search,public_radio,FALSE,8,#REF!,,
24341361,facebook,facebook,TRUE,6,#REF!,,
24341478,search,tv,FALSE,4,#REF!,,
24341623,facebook,facebook,TRUE,4,18.0931,,
24341745,facebook,facebook,TRUE,8,#REF!,,
24341874,search,facebook,TRUE,5,18.0931,,
24341935,facebook,facebook,TRUE,2,36.1495,,
24341950,facebook,facebook,TRUE,3,18.717,,
24342052,facebook,referral,TRUE,7,36.1495,,
24342428,search,facebook,TRUE,6,18.0564,,
24342553,facebook,facebook,FALSE,8,#REF!,,
24342667,facebook,facebook,TRUE,4,36.1495,,
24342717,facebook,facebook,FALSE,1,#REF!,,
24342778,display,tv,FALSE,8,#REF!,,
24342976,facebook,facebook,FALSE,8,#REF!,,
24343321,facebook,facebook,TRUE,4,36.1495,,
24343327,facebook,tv,TRUE,5,18.717,,
24343439,search,other,TRUE,5,18.3867,,
24343909,facebook,facebook,FALSE,2,#REF!,,
24344167,facebook,facebook,TRUE,4,36.1495,,
24344338,facebook,facebook,FALSE,5,#REF!,,
24344345,facebook,facebook,FALSE,1,#REF!,,
24344531,facebook,facebook,FALSE,7,#REF!,,
24344740,facebook,facebook,TRUE,6,18.1665,,
24344816,facebook,facebook,TRUE,4,36.1495,,
24344915,search,tv,TRUE,7,18.0931,,
24344926,search,tv,TRUE,5,#REF!,,
24344940,facebook,facebook,TRUE,5,18.0931,,
24345137,facebook,facebook,TRUE,5,18.3867,,
24345187,search,search,FALSE,1,#REF!,,
24345278,facebook,facebook,TRUE,6,#REF!,,
24345292,facebook,facebook,FALSE,4,#REF!,,
24345677,search,facebook,TRUE,2,18.0931,,
24345703,facebook,facebook,TRUE,8,18.0931,,
24345725,facebook,facebook,TRUE,7,18.0931,,
24345950,display,facebook,TRUE,7,18.3867,,
24345987,facebook,facebook,FALSE,4,#REF!,,
24346056,facebook,facebook,TRUE,5,#REF!,,
24346214,search,other,FALSE,5,#REF!,,
24346358,facebook,facebook,TRUE,7,#REF!,,
24346614,facebook,facebook,FALSE,4,#REF!,,
24346657,display,search,TRUE,7,18.717,,
24346689,facebook,facebook,FALSE,6,#REF!,,
24346751,facebook,facebook,FALSE,2,#REF!,,
24346813,search,facebook,TRUE,7,#REF!,,
24346850,facebook,facebook,FALSE,1,#REF!,,
24346860,facebook,facebook,TRUE,2,36.1495,,
24346867,youtube,facebook,TRUE,5,18.0931,,
24347000,facebook,tv,TRUE,7,18.0931,,
24347074,facebook,referral,TRUE,5,#REF!,,
24347100,facebook,tv,TRUE,6,18.0931,,
24347154,facebook,facebook,FALSE,8,#REF!,,
24347271,facebook,facebook,TRUE,3,18.0931,,
24347294,search,facebook,TRUE,8,18.3867,,
24347373,facebook,facebook,TRUE,6,#REF!,,
24347547,search,tv,FALSE,6,#REF!,,
24347657,facebook,facebook,TRUE,7,36.1495,,
24347835,facebook,facebook,TRUE,2,#REF!,,
24348146,facebook,facebook,TRUE,3,18.0931,,
24348386,facebook,facebook,TRUE,8,#REF!,,
24348463,facebook,facebook,FALSE,5,#REF!,,
24348580,search,facebook,FALSE,7,#REF!,,
24348606,facebook,facebook,FALSE,8,#REF!,,
24348612,search,tv,FALSE,2,#REF!,,
24348654,facebook,facebook,FALSE,1,#REF!,,
24348732,facebook,tv,FALSE,5,#REF!,,
24348892,display,facebook,FALSE,8,#REF!,,
24349091,facebook,referral,TRUE,2,36.1495,,
24349177,facebook,facebook,FALSE,4,#REF!,,
24349308,facebook,podcast,TRUE,4,36.1495,,
24349505,facebook,facebook,FALSE,7,#REF!,,
24349775,facebook,facebook,FALSE,1,#REF!,,
24349836,facebook,facebook,FALSE,6,#REF!,,
24349871,facebook,facebook,TRUE,5,18.3867,,
24350020,search,referral,TRUE,6,18.3867,,
24350030,facebook,facebook,TRUE,3,18.0931,,
24350134,search,search,TRUE,7,18.0931,,
24350327,facebook,facebook,FALSE,8,#REF!,,
24350338,facebook,facebook,TRUE,2,#REF!,,
24350727,facebook,facebook,FALSE,2,#REF!,,
24350832,facebook,facebook,TRUE,4,36.1495,,
24351005,facebook,facebook,FALSE,8,#REF!,,
24351047,facebook,facebook,FALSE,1,#REF!,,
24351117,facebook,facebook,FALSE,6,#REF!,,
24351182,facebook,facebook,TRUE,7,36.1495,,
24351249,facebook,facebook,TRUE,3,#REF!,,
24351380,facebook,tv,TRUE,6,#REF!,,
24351591,search,tv,TRUE,5,#REF!,,
24351686,search,tv,FALSE,8,#REF!,,
24351846,facebook,facebook,TRUE,8,#REF!,,
24352150,search,facebook,FALSE,1,#REF!,,
24352208,search,podcast,TRUE,7,18.0931,,
24352463,facebook,facebook,TRUE,8,18.0931,,
24352466,facebook,facebook,TRUE,6,18.3867,,
24352479,facebook,referral,TRUE,3,18.3867,,
24352604,facebook,facebook,TRUE,1,18.0931,,
24352705,facebook,facebook,FALSE,5,#REF!,,
24352793,facebook,facebook,TRUE,2,#REF!,,
24352832,search,facebook,FALSE,7,#REF!,,
24353006,facebook,facebook,FALSE,1,#REF!,,
24353085,search,facebook,TRUE,2,#REF!,,
24353100,facebook,other,FALSE,6,#REF!,,
24353162,facebook,tv,FALSE,1,#REF!,,
24353326,facebook,facebook,FALSE,1,#REF!,,
24353354,search,tv,TRUE,8,#REF!,,
24353477,facebook,facebook,FALSE,4,#REF!,,
24353604,facebook,facebook,TRUE,6,#REF!,,
24353889,facebook,facebook,TRUE,4,#REF!,,
24353996,search,search,TRUE,5,#REF!,,
24354015,facebook,facebook,TRUE,3,18.3867,,
24354035,facebook,facebook,TRUE,6,18.0931,,
24354354,facebook,facebook,TRUE,3,18.0931,,
24354439,facebook,facebook,TRUE,8,36.1495,,
24354541,facebook,sirius xm,TRUE,8,36.1495,,
24354884,facebook,facebook,TRUE,5,18.1665,,
24354910,facebook,facebook,FALSE,4,#REF!,,
24355145,facebook,facebook,FALSE,5,#REF!,,
24355160,facebook,facebook,FALSE,3,#REF!,,
24355401,facebook,facebook,FALSE,4,#REF!,,
24355473,search,facebook,TRUE,2,18.0931,,
24355514,search,facebook,TRUE,7,18.0931,,
24355636,facebook,public_radio,TRUE,4,36.1495,,
24356065,facebook,facebook,TRUE,6,18.3867,,
24356163,facebook,facebook,TRUE,1,#REF!,,
24356746,facebook,facebook,TRUE,8,36.1495,,
24356804,facebook,facebook,FALSE,6,#REF!,,
24357204,bing,pinterest,TRUE,5,36.1495,,
24357292,facebook,tv,FALSE,1,#REF!,,
24357508,facebook,facebook,FALSE,4,#REF!,,
24357529,facebook,facebook,FALSE,8,#REF!,,
24357564,facebook,facebook,TRUE,4,36.1495,,
24357574,facebook,facebook,FALSE,6,#REF!,,
24357607,facebook,facebook,FALSE,2,#REF!,,
24357720,search,tv,FALSE,3,#REF!,,
24357731,facebook,facebook,TRUE,1,54.2059,,
24358001,facebook,facebook,TRUE,3,18.0931,,
24358188,facebook,facebook,TRUE,2,#REF!,,
24358396,facebook,facebook,TRUE,6,#REF!,,
24358626,search,facebook,TRUE,4,36.1495,,
24358861,facebook,facebook,TRUE,4,#REF!,,
24358915,facebook,facebook,FALSE,7,#REF!,,
24358935,facebook,facebook,TRUE,8,18.0931,,
24358940,facebook,facebook,TRUE,5,18.3867,,
24359026,facebook,facebook,FALSE,3,#REF!,,
24359031,search,tv,TRUE,7,18.1665,,
24359352,search,search,FALSE,7,#REF!,,
24359610,facebook,facebook,TRUE,5,18.0931,,
24359666,facebook,facebook,FALSE,1,#REF!,,
24359749,facebook,tv,FALSE,1,#REF!,,
24360163,facebook,facebook,TRUE,7,36.1495,,
24360262,facebook,facebook,TRUE,8,18.0931,,
24360288,facebook,facebook,TRUE,4,36.1495,,
24360304,facebook,referral,TRUE,3,18.0931,,
24360585,facebook,facebook,TRUE,3,#REF!,,
24360666,facebook,facebook,FALSE,1,#REF!,,
24360805,facebook,tv,FALSE,1,#REF!,,
24360817,search,facebook,TRUE,6,18.0931,,
24360866,facebook,tv,FALSE,5,#REF!,,
